259,124,QA,10:15,11:55,M------,2015-03-27 23:42:33.714815,2015-03-27 23:42:33.714815
260,124,QB,10:15,11:55,--W----,2015-03-27 23:42:33.716883,2015-03-27 23:42:33.716883
261,124,QC,8:45,10:25,----F--,2015-03-27 23:42:33.718967,2015-03-27 23:42:33.718967
262,124,QD,10:15,11:55,M------,2015-03-27 23:42:33.721055,2015-03-27 23:42:33.721055
263,125,RA,8:45,10:25,----F--,2015-03-27 23:42:33.723445,2015-03-27 23:42:33.723445
264,125,RB,10:15,11:55,M------,2015-03-27 23:42:33.725898,2015-03-27 23:42:33.725898
265,125,RC,10:15,11:55,--W----,2015-03-27 23:42:33.728242,2015-03-27 23:42:33.728242
266,126,EA,11:45,13:35,-T-----,2015-03-27 23:42:33.730552,2015-03-27 23:42:33.730552
267,126,EB,11:45,13:35,---J---,2015-03-27 23:42:33.732906,2015-03-27 23:42:33.732906
268,126,EC,17:45,19:35,M------,2015-03-27 23:42:33.735783,2015-03-27 23:42:33.735783
269,127,UA,11:45,13:25,----F--,2015-03-27 23:42:33.738137,2015-03-27 23:42:33.738137
270,127,UB,11:45,13:25,--W----,2015-03-27 23:42:33.740247,2015-03-27 23:42:33.740247
271,128,WA,10:15,11:50,M------,2015-03-27 23:42:33.742317,2015-03-27 23:42:33.742317
272,128,WB,14:45,16:25,--W----,2015-03-27 23:42:33.744222,2015-03-27 23:42:33.744222
273,129,CE,18:20,20:00,-T-J---,2015-03-27 23:42:33.746821,2015-03-27 23:42:33.746821
